Month,Geography,Value
1968-10,yorkshire-and-humber,14.17367
1968-11,yorkshire-and-humber,7.64388
1968-12,yorkshire-and-humber,4.45765
1969-01,yorkshire-and-humber,6.63926
1969-02,yorkshire-and-humber,2.03991
1969-03,yorkshire-and-humber,4.25031
1969-04,yorkshire-and-humber,10.29062
1969-05,yorkshire-and-humber,13.47954
1969-06,yorkshire-and-humber,17.66005
1969-07,yorkshire-and-humber,20.41387
1969-08,yorkshire-and-humber,19.21584
1969-09,yorkshire-and-humber,16.82628
1969-10,yorkshire-and-humber,15.21895
1969-11,yorkshire-and-humber,6.85689
1969-12,yorkshire-and-humber,4.81133
1970-01,yorkshire-and-humber,4.67815
1970-02,yorkshire-and-humber,4.76209
1970-03,yorkshire-and-humber,6.42343
1970-04,yorkshire-and-humber,9.26852
1970-05,yorkshire-and-humber,16.18337
1970-06,yorkshire-and-humber,20.03343
1970-07,yorkshire-and-humber,18.09222
1970-08,yorkshire-and-humber,19.57158
1970-09,yorkshire-and-humber,17.35748
1970-10,yorkshire-and-humber,13.4909
1970-11,yorkshire-and-humber,8.92848
1970-12,yorkshire-and-humber,6.0444
1971-01,yorkshire-and-humber,6.03468
1971-02,yorkshire-and-humber,7.0163
1971-03,yorkshire-and-humber,7.51684
1971-04,yorkshire-and-humber,10.18132
1971-05,yorkshire-and-humber,15.13737
1971-06,yorkshire-and-humber,14.75005
1971-07,yorkshire-and-humber,20.52706
1971-08,yorkshire-and-humber,18.35831
1971-09,yorkshire-and-humber,17.79623
1971-10,yorkshire-and-humber,14.30926
1971-11,yorkshire-and-humber,8.30338
1971-12,yorkshire-and-humber,8.27292
1972-01,yorkshire-and-humber,5.13456
1972-02,yorkshire-and-humber,5.4484
1972-03,yorkshire-and-humber,8.79511
1972-04,yorkshire-and-humber,11.01395
1972-05,yorkshire-and-humber,13.75555
1972-06,yorkshire-and-humber,15.22508
1972-07,yorkshire-and-humber,18.46961
1972-08,yorkshire-and-humber,18.38408
1972-09,yorkshire-and-humber,14.6956
1972-10,yorkshire-and-humber,13.12184
1972-11,yorkshire-and-humber,8.27069
1972-12,yorkshire-and-humber,6.90742
1973-01,yorkshire-and-humber,6.09231
1973-02,yorkshire-and-humber,7.01554
1973-03,yorkshire-and-humber,10.0221
1973-04,yorkshire-and-humber,9.82549
1973-05,yorkshire-and-humber,14.28733
1973-06,yorkshire-and-humber,18.93301
1973-07,yorkshire-and-humber,18.83311
1973-08,yorkshire-and-humber,19.29433
1973-09,yorkshire-and-humber,16.8758
1973-10,yorkshire-and-humber,11.5806
1973-11,yorkshire-and-humber,7.81972
1973-12,yorkshire-and-humber,6.7108
1974-01,yorkshire-and-humber,7.62816
1974-02,yorkshire-and-humber,7.38669
1974-03,yorkshire-and-humber,7.70156
1974-04,yorkshire-and-humber,10.14524
1974-05,yorkshire-and-humber,14.65964
1974-06,yorkshire-and-humber,16.79487
1974-07,yorkshire-and-humber,18.0748
1974-08,yorkshire-and-humber,18.74356
1974-09,yorkshire-and-humber,14.77018
1974-10,yorkshire-and-humber,9.7765
1974-11,yorkshire-and-humber,8.06268
1974-12,yorkshire-and-humber,9.36448
1975-01,yorkshire-and-humber,8.42698
1975-02,yorkshire-and-humber,6.00985
1975-03,yorkshire-and-humber,6.94084
1975-04,yorkshire-and-humber,11.09436
1975-05,yorkshire-and-humber,12.44881
1975-06,yorkshire-and-humber,18.60157
1975-07,yorkshire-and-humber,20.41468
1975-08,yorkshire-and-humber,22.86693
1975-09,yorkshire-and-humber,16.47609
1975-10,yorkshire-and-humber,12.39184
1975-11,yorkshire-and-humber,8.2311
1975-12,yorkshire-and-humber,7.37387
1976-01,yorkshire-and-humber,7.10354
1976-02,yorkshire-and-humber,6.22137
1976-03,yorkshire-and-humber,6.78666
1976-04,yorkshire-and-humber,10.69632
1976-05,yorkshire-and-humber,14.52645
1976-06,yorkshire-and-humber,20.84084
1976-07,yorkshire-and-humber,22.41555
1976-08,yorkshire-and-humber,21.56225
1976-09,yorkshire-and-humber,15.78344
1976-10,yorkshire-and-humber,12.58853
1976-11,yorkshire-and-humber,7.90009
1976-12,yorkshire-and-humber,3.39913
1977-01,yorkshire-and-humber,4.01918
1977-02,yorkshire-and-humber,5.80818
1977-03,yorkshire-and-humber,8.96645
1977-04,yorkshire-and-humber,10.0469
1977-05,yorkshire-and-humber,13.38402
1977-06,yorkshire-and-humber,15.42713
1977-07,yorkshire-and-humber,18.67396
1977-08,yorkshire-and-humber,18.3158
1977-09,yorkshire-and-humber,15.86151
1977-10,yorkshire-and-humber,13.61583
1977-11,yorkshire-and-humber,8.09863
1977-12,yorkshire-and-humber,7.18457
1978-01,yorkshire-and-humber,4.53029
1978-02,yorkshire-and-humber,3.75432
1978-03,yorkshire-and-humber,9.34372
1978-04,yorkshire-and-humber,8.69796
1978-05,yorkshire-and-humber,14.68411
1978-06,yorkshire-and-humber,16.90108
1978-07,yorkshire-and-humber,17.55289
1978-08,yorkshire-and-humber,17.53526
1978-09,yorkshire-and-humber,16.53526
1978-10,yorkshire-and-humber,14.28505
1978-11,yorkshire-and-humber,10.57673
1978-12,yorkshire-and-humber,4.92015
1979-01,yorkshire-and-humber,1.95176
1979-02,yorkshire-and-humber,2.52339
1979-03,yorkshire-and-humber,6.45197
1979-04,yorkshire-and-humber,10.14561
1979-05,yorkshire-and-humber,13.10553
1979-06,yorkshire-and-humber,17.72385
1979-07,yorkshire-and-humber,19.4528
1979-08,yorkshire-and-humber,18.0623
1979-09,yorkshire-and-humber,16.78834
1979-10,yorkshire-and-humber,13.58297
1979-11,yorkshire-and-humber,8.93982
1979-12,yorkshire-and-humber,6.84504
1980-01,yorkshire-and-humber,3.79555
1980-02,yorkshire-and-humber,6.82474
1980-03,yorkshire-and-humber,6.66214
1980-04,yorkshire-and-humber,12.15154
1980-05,yorkshire-and-humber,14.46993
1980-06,yorkshire-and-humber,16.82259
1980-07,yorkshire-and-humber,17.6926
1980-08,yorkshire-and-humber,18.65191
1980-09,yorkshire-and-humber,17.54882
1980-10,yorkshire-and-humber,11.3012
1980-11,yorkshire-and-humber,8.33324
1980-12,yorkshire-and-humber,7.68697
1981-01,yorkshire-and-humber,6.51952
1981-02,yorkshire-and-humber,4.942
1981-03,yorkshire-and-humber,9.35852
1981-04,yorkshire-and-humber,10.07592
1981-05,yorkshire-and-humber,14.82408
1981-06,yorkshire-and-humber,16.44694
1981-07,yorkshire-and-humber,18.873
1981-08,yorkshire-and-humber,19.59648
1981-09,yorkshire-and-humber,18.1751
1981-10,yorkshire-and-humber,10.77278
1981-11,yorkshire-and-humber,9.72065
1981-12,yorkshire-and-humber,2.25125
1982-01,yorkshire-and-humber,4.88672
1982-02,yorkshire-and-humber,6.95671
1982-03,yorkshire-and-humber,8.88157
1982-04,yorkshire-and-humber,12.49866
1982-05,yorkshire-and-humber,15.69287
1982-06,yorkshire-and-humber,17.51641
1982-07,yorkshire-and-humber,19.53779
1982-08,yorkshire-and-humber,18.92868
1982-09,yorkshire-and-humber,17.73735
1982-10,yorkshire-and-humber,12.30138
1982-11,yorkshire-and-humber,9.1498
1982-12,yorkshire-and-humber,6.12643
1983-01,yorkshire-and-humber,8.2468
1983-02,yorkshire-and-humber,3.43046
1983-03,yorkshire-and-humber,8.58282
1983-04,yorkshire-and-humber,9.19924
1983-05,yorkshire-and-humber,12.40112
1983-06,yorkshire-and-humber,16.92485
1983-07,yorkshire-and-humber,22.425
1983-08,yorkshire-and-humber,20.93308
1983-09,yorkshire-and-humber,16.03552
1983-10,yorkshire-and-humber,12.84025
1983-11,yorkshire-and-humber,9.08555
1983-12,yorkshire-and-humber,7.45988
1984-01,yorkshire-and-humber,4.8246
1984-02,yorkshire-and-humber,5.24212
1984-03,yorkshire-and-humber,6.38493
1984-04,yorkshire-and-humber,11.87562
1984-05,yorkshire-and-humber,13.24798
1984-06,yorkshire-and-humber,17.53388
1984-07,yorkshire-and-humber,20.7625
1984-08,yorkshire-and-humber,21.08911
1984-09,yorkshire-and-humber,15.75827
1984-10,yorkshire-and-humber,13.69156
1984-11,yorkshire-and-humber,9.3097
1984-12,yorkshire-and-humber,6.92306
1985-01,yorkshire-and-humber,3.08095
1985-02,yorkshire-and-humber,4.75331
1985-03,yorkshire-and-humber,7.39047
1985-04,yorkshire-and-humber,10.85129
1985-05,yorkshire-and-humber,13.31534
1985-06,yorkshire-and-humber,15.49791
1985-07,yorkshire-and-humber,19.1664
1985-08,yorkshire-and-humber,17.58972
1985-09,yorkshire-and-humber,17.62308
1985-10,yorkshire-and-humber,13.74153
1985-11,yorkshire-and-humber,5.96844
1985-12,yorkshire-and-humber,7.46226
1986-01,yorkshire-and-humber,4.84317
1986-02,yorkshire-and-humber,0.84858
1986-03,yorkshire-and-humber,7.59019
1986-04,yorkshire-and-humber,8.25328
1986-05,yorkshire-and-humber,14.63029
1986-06,yorkshire-and-humber,17.87065
1986-07,yorkshire-and-humber,19.04651
1986-08,yorkshire-and-humber,16.1856
1986-09,yorkshire-and-humber,15.35827
1986-10,yorkshire-and-humber,13.42448
1986-11,yorkshire-and-humber,10.00827
1986-12,yorkshire-and-humber,7.80579
1987-01,yorkshire-and-humber,2.81643
1987-02,yorkshire-and-humber,5.97883
1987-03,yorkshire-and-humber,6.33445
1987-04,yorkshire-and-humber,13.28208
1987-05,yorkshire-and-humber,13.02087
1987-06,yorkshire-and-humber,15.03929
1987-07,yorkshire-and-humber,18.6839
1987-08,yorkshire-and-humber,18.2009
1987-09,yorkshire-and-humber,16.58596
1987-10,yorkshire-and-humber,11.88127
1987-11,yorkshire-and-humber,8.15398
1987-12,yorkshire-and-humber,7.47574
1988-01,yorkshire-and-humber,6.58967
1988-02,yorkshire-and-humber,6.82102
1988-03,yorkshire-and-humber,8.32067
1988-04,yorkshire-and-humber,10.7489
1988-05,yorkshire-and-humber,14.70707
1988-06,yorkshire-and-humber,17.82288
1988-07,yorkshire-and-humber,17.62306
1988-08,yorkshire-and-humber,18.59738
1988-09,yorkshire-and-humber,15.78601
1988-10,yorkshire-and-humber,12.47557
1988-11,yorkshire-and-humber,8.03801
1988-12,yorkshire-and-humber,9.125
1989-01,yorkshire-and-humber,8.40166
1989-02,yorkshire-and-humber,8.4609
1989-03,yorkshire-and-humber,10.08739
1989-04,yorkshire-and-humber,8.82969
1989-05,yorkshire-and-humber,16.71722
1989-06,yorkshire-and-humber,18.79951
1989-07,yorkshire-and-humber,21.67729
1989-08,yorkshire-and-humber,20.13704
1989-09,yorkshire-and-humber,17.68894
1989-10,yorkshire-and-humber,14.05169
1989-11,yorkshire-and-humber,8.534
1989-12,yorkshire-and-humber,6.29812
1990-01,yorkshire-and-humber,8.27477
1990-02,yorkshire-and-humber,9.1582
1990-03,yorkshire-and-humber,11.22946
1990-04,yorkshire-and-humber,11.99156
1990-05,yorkshire-and-humber,16.38857
1990-06,yorkshire-and-humber,16.59273
1990-07,yorkshire-and-humber,20.35338
1990-08,yorkshire-and-humber,21.88503
1990-09,yorkshire-and-humber,15.9029
1990-10,yorkshire-and-humber,13.7654
1990-11,yorkshire-and-humber,8.54329
1990-12,yorkshire-and-humber,6.42338
1991-01,yorkshire-and-humber,4.88122
1991-02,yorkshire-and-humber,4.15827
1991-03,yorkshire-and-humber,10.07609
1991-04,yorkshire-and-humber,10.74363
1991-05,yorkshire-and-humber,13.5707
1991-06,yorkshire-and-humber,15.15395
1991-07,yorkshire-and-humber,21.18735
1991-08,yorkshire-and-humber,21.18818
1991-09,yorkshire-and-humber,18.26845
1991-10,yorkshire-and-humber,12.24013
1991-11,yorkshire-and-humber,8.58499
1991-12,yorkshire-and-humber,7.00934
1992-01,yorkshire-and-humber,5.87396
1992-02,yorkshire-and-humber,8.22905
1992-03,yorkshire-and-humber,9.54771
1992-04,yorkshire-and-humber,11.56779
1992-05,yorkshire-and-humber,17.02597
1992-06,yorkshire-and-humber,19.6236
1992-07,yorkshire-and-humber,19.13748
1992-08,yorkshire-and-humber,18.60661
1992-09,yorkshire-and-humber,15.73166
1992-10,yorkshire-and-humber,9.79734
1992-11,yorkshire-and-humber,9.48786
1992-12,yorkshire-and-humber,5.42186
1993-01,yorkshire-and-humber,7.63925
1993-02,yorkshire-and-humber,6.88887
1993-03,yorkshire-and-humber,9.32996
1993-04,yorkshire-and-humber,11.86776
1993-05,yorkshire-and-humber,14.07331
1993-06,yorkshire-and-humber,18.11064
1993-07,yorkshire-and-humber,18.30295
1993-08,yorkshire-and-humber,17.71064
1993-09,yorkshire-and-humber,14.83756
1993-10,yorkshire-and-humber,10.59987
1993-11,yorkshire-and-humber,6.0787
1993-12,yorkshire-and-humber,6.53737
1994-01,yorkshire-and-humber,6.44026
1994-02,yorkshire-and-humber,4.47327
1994-03,yorkshire-and-humber,9.8228
1994-04,yorkshire-and-humber,11.21804
1994-05,yorkshire-and-humber,13.00666
1994-06,yorkshire-and-humber,17.91887
1994-07,yorkshire-and-humber,21.87704
1994-08,yorkshire-and-humber,18.81685
1994-09,yorkshire-and-humber,14.93864
1994-10,yorkshire-and-humber,12.29871
1994-11,yorkshire-and-humber,11.22149
1994-12,yorkshire-and-humber,8.08797
1995-01,yorkshire-and-humber,6.153
1995-02,yorkshire-and-humber,8.25649
1995-03,yorkshire-and-humber,7.93976
1995-04,yorkshire-and-humber,11.81644
1995-05,yorkshire-and-humber,15.38879
1995-06,yorkshire-and-humber,17.09321
1995-07,yorkshire-and-humber,22.43671
1995-08,yorkshire-and-humber,22.77358
1995-09,yorkshire-and-humber,16.53773
1995-10,yorkshire-and-humber,15.71271
1995-11,yorkshire-and-humber,9.63332
1995-12,yorkshire-and-humber,3.91365
1996-01,yorkshire-and-humber,4.73326
1996-02,yorkshire-and-humber,4.8418
1996-03,yorkshire-and-humber,5.41003
1996-04,yorkshire-and-humber,11.4422
1996-05,yorkshire-and-humber,12.32625
1996-06,yorkshire-and-humber,18.11101
1996-07,yorkshire-and-humber,20.17976
1996-08,yorkshire-and-humber,20.25381
1996-09,yorkshire-and-humber,16.1848
1996-10,yorkshire-and-humber,14.14196
1996-11,yorkshire-and-humber,7.69221
1996-12,yorkshire-and-humber,4.69934
1997-01,yorkshire-and-humber,4.83899
1997-02,yorkshire-and-humber,8.86041
1997-03,yorkshire-and-humber,11.26316
1997-04,yorkshire-and-humber,12.05728
1997-05,yorkshire-and-humber,15.02443
1997-06,yorkshire-and-humber,16.43917
1997-07,yorkshire-and-humber,20.37802
1997-08,yorkshire-and-humber,22.28009
1997-09,yorkshire-and-humber,16.82021
1997-10,yorkshire-and-humber,12.53393
1997-11,yorkshire-and-humber,10.00479
1997-12,yorkshire-and-humber,7.69526
1998-01,yorkshire-and-humber,6.79857
1998-02,yorkshire-and-humber,10.22925
1998-03,yorkshire-and-humber,10.51135
1998-04,yorkshire-and-humber,10.38241
1998-05,yorkshire-and-humber,15.95054
1998-06,yorkshire-and-humber,16.825
1998-07,yorkshire-and-humber,18.52923
1998-08,yorkshire-and-humber,18.81484
1998-09,yorkshire-and-humber,16.90669
1998-10,yorkshire-and-humber,12.66546
1998-11,yorkshire-and-humber,7.90632
1998-12,yorkshire-and-humber,7.5448
1999-01,yorkshire-and-humber,7.41599
1999-02,yorkshire-and-humber,7.30667
1999-03,yorkshire-and-humber,9.85256
1999-04,yorkshire-and-humber,12.50482
1999-05,yorkshire-and-humber,16.13915
1999-06,yorkshire-and-humber,17.1719
1999-07,yorkshire-and-humber,21.18942
1999-08,yorkshire-and-humber,19.25931
1999-09,yorkshire-and-humber,19.36134
1999-10,yorkshire-and-humber,13.28624
1999-11,yorkshire-and-humber,9.78981
1999-12,yorkshire-and-humber,6.34073
2000-01,yorkshire-and-humber,7.24381
2000-02,yorkshire-and-humber,8.37047
2000-03,yorkshire-and-humber,10.28379
2000-04,yorkshire-and-humber,10.94363
2000-05,yorkshire-and-humber,15.24455
2000-06,yorkshire-and-humber,17.95476
2000-07,yorkshire-and-humber,17.80405
2000-08,yorkshire-and-humber,20.40248
2000-09,yorkshire-and-humber,17.46502
2000-10,yorkshire-and-humber,12.73813
2000-11,yorkshire-and-humber,8.61958
2000-12,yorkshire-and-humber,6.80073
2001-01,yorkshire-and-humber,5.17944
2001-02,yorkshire-and-humber,6.76473
2001-03,yorkshire-and-humber,7.42704
2001-04,yorkshire-and-humber,10.35634
2001-05,yorkshire-and-humber,16.27004
2001-06,yorkshire-and-humber,17.17541
2001-07,yorkshire-and-humber,20.46113
2001-08,yorkshire-and-humber,20.38083
2001-09,yorkshire-and-humber,15.83509
2001-10,yorkshire-and-humber,15.63809
2001-11,yorkshire-and-humber,10.15386
2001-12,yorkshire-and-humber,6.11337
2002-01,yorkshire-and-humber,7.47248
2002-02,yorkshire-and-humber,9.07788
2002-03,yorkshire-and-humber,10.44624
2002-04,yorkshire-and-humber,13.01395
2002-05,yorkshire-and-humber,15.13158
2002-06,yorkshire-and-humber,18.02496
2002-07,yorkshire-and-humber,19.32923
2002-08,yorkshire-and-humber,20.38883
2002-09,yorkshire-and-humber,17.42417
2002-10,yorkshire-and-humber,12.23093
2002-11,yorkshire-and-humber,9.70664
2002-12,yorkshire-and-humber,6.36257
2003-01,yorkshire-and-humber,6.45081
2003-02,yorkshire-and-humber,6.49371
2003-03,yorkshire-and-humber,11.36353
2003-04,yorkshire-and-humber,13.7105
2003-05,yorkshire-and-humber,15.83616
2003-06,yorkshire-and-humber,20.08651
2003-07,yorkshire-and-humber,21.06112
2003-08,yorkshire-and-humber,21.3848
2003-09,yorkshire-and-humber,18.71544
2003-10,yorkshire-and-humber,12.17482
2003-11,yorkshire-and-humber,10.14299
2003-12,yorkshire-and-humber,6.89547
2004-01,yorkshire-and-humber,6.94086
2004-02,yorkshire-and-humber,7.54874
2004-03,yorkshire-and-humber,9.29361
2004-04,yorkshire-and-humber,12.56647
2004-05,yorkshire-and-humber,15.94317
2004-06,yorkshire-and-humber,18.90077
2004-07,yorkshire-and-humber,19.09395
2004-08,yorkshire-and-humber,20.35557
2004-09,yorkshire-and-humber,17.63881
2004-10,yorkshire-and-humber,12.82891
2004-11,yorkshire-and-humber,9.66538
2004-12,yorkshire-and-humber,7.77039
2005-01,yorkshire-and-humber,8.11401
2005-02,yorkshire-and-humber,6.44382
2005-03,yorkshire-and-humber,9.34598
2005-04,yorkshire-and-humber,11.99067
2005-05,yorkshire-and-humber,15.01236
2005-06,yorkshire-and-humber,19.09629
2005-07,yorkshire-and-humber,20.06932
2005-08,yorkshire-and-humber,20.0257
2005-09,yorkshire-and-humber,18.34249
2005-10,yorkshire-and-humber,14.88645
2005-11,yorkshire-and-humber,9.16218
2005-12,yorkshire-and-humber,6.8537
2006-01,yorkshire-and-humber,5.98606
2006-02,yorkshire-and-humber,6.20917
2006-03,yorkshire-and-humber,7.0654
2006-04,yorkshire-and-humber,11.42738
2006-05,yorkshire-and-humber,15.46652
2006-06,yorkshire-and-humber,20.19003
2006-07,yorkshire-and-humber,24.61452
2006-08,yorkshire-and-humber,19.06918
2006-09,yorkshire-and-humber,19.91597
2006-10,yorkshire-and-humber,15.28651
2006-11,yorkshire-and-humber,10.6047
2006-12,yorkshire-and-humber,7.95011
2007-01,yorkshire-and-humber,9.06055
2007-02,yorkshire-and-humber,8.21653
2007-03,yorkshire-and-humber,9.98641
2007-04,yorkshire-and-humber,15.02783
2007-05,yorkshire-and-humber,15.05612
2007-06,yorkshire-and-humber,17.97461
2007-07,yorkshire-and-humber,18.65634
2007-08,yorkshire-and-humber,19.4056
2007-09,yorkshire-and-humber,17.38871
2007-10,yorkshire-and-humber,14.03348
2007-11,yorkshire-and-humber,10.03145
2007-12,yorkshire-and-humber,6.94257
2008-01,yorkshire-and-humber,8.47119
2008-02,yorkshire-and-humber,8.73167
2008-03,yorkshire-and-humber,8.70153
2008-04,yorkshire-and-humber,10.97111
2008-05,yorkshire-and-humber,16.52671
2008-06,yorkshire-and-humber,17.7395
2008-07,yorkshire-and-humber,20.02461
2008-08,yorkshire-and-humber,19.35846
2008-09,yorkshire-and-humber,16.67965
2008-10,yorkshire-and-humber,12.5592
2008-11,yorkshire-and-humber,8.68938
2008-12,yorkshire-and-humber,5.77184
2009-01,yorkshire-and-humber,5.36438
2009-02,yorkshire-and-humber,6.25484
2009-03,yorkshire-and-humber,10.29779
2009-04,yorkshire-and-humber,13.56205
2009-05,yorkshire-and-humber,15.5946
2009-06,yorkshire-and-humber,18.30618
2009-07,yorkshire-and-humber,19.77521
2009-08,yorkshire-and-humber,20.36756
2009-09,yorkshire-and-humber,17.50241
2009-10,yorkshire-and-humber,13.87539
2009-11,yorkshire-and-humber,10.15466
2009-12,yorkshire-and-humber,4.87992
2010-01,yorkshire-and-humber,3.07758
2010-02,yorkshire-and-humber,4.16748
2010-03,yorkshire-and-humber,9.50373
2010-04,yorkshire-and-humber,13.07098
2010-05,yorkshire-and-humber,14.6044
2010-06,yorkshire-and-humber,19.32853
2010-07,yorkshire-and-humber,20.57331
2010-08,yorkshire-and-humber,19.02049
2010-09,yorkshire-and-humber,17.19722
2010-10,yorkshire-and-humber,12.87529
2010-11,yorkshire-and-humber,7.2255
2010-12,yorkshire-and-humber,1.93355
2011-01,yorkshire-and-humber,5.83673
2011-02,yorkshire-and-humber,8.16135
2011-03,yorkshire-and-humber,10.06415
2011-04,yorkshire-and-humber,15.95893
2011-05,yorkshire-and-humber,15.89066
2011-06,yorkshire-and-humber,18.44917
2011-07,yorkshire-and-humber,19.26073
2011-08,yorkshire-and-humber,18.89904
2011-09,yorkshire-and-humber,18.40205
2011-10,yorkshire-and-humber,14.97726
2011-11,yorkshire-and-humber,11.28732
2011-12,yorkshire-and-humber,7.47108
2012-01,yorkshire-and-humber,7.35553
2012-02,yorkshire-and-humber,6.71364
2012-03,yorkshire-and-humber,12.45766
2012-04,yorkshire-and-humber,10.09982
2012-05,yorkshire-and-humber,14.87726
2012-06,yorkshire-and-humber,16.38119
2012-07,yorkshire-and-humber,18.50432
2012-08,yorkshire-and-humber,20.02178
2012-09,yorkshire-and-humber,16.49708
2012-10,yorkshire-and-humber,11.81493
2012-11,yorkshire-and-humber,8.76389
2012-12,yorkshire-and-humber,6.34265
2013-01,yorkshire-and-humber,5.1277
2013-02,yorkshire-and-humber,5.09931
2013-03,yorkshire-and-humber,4.41702
2013-04,yorkshire-and-humber,10.97225
